"Sensitivity","Precision","TP","Truth","TP_tmp","FP","T_coverage","N_coverage","VAF","BND_threshold"
0.0585714285714286,0.795180722891566,82,1400,132,34,20,15,0.05,2
0.0621428571428571,0.837349397590361,87,1400,139,27,20,15,0.05,5
0.0635714285714286,0.867469879518072,89,1400,144,22,20,15,0.05,50
0.0664285714285714,0.903614457831325,93,1400,150,16,20,15,0.05,100
0.0671428571428571,0.91566265060241,94,1400,152,14,20,15,0.05,150
0.0671428571428571,0.91566265060241,94,1400,152,14,20,15,0.05,200
0.194285714285714,0.828063241106719,272,1400,419,87,20,15,0.1,2
0.205714285714286,0.869565217391304,288,1400,440,66,20,15,0.1,5
0.215,0.909090909090909,301,1400,460,46,20,15,0.1,50
0.222857142857143,0.940594059405941,312,1400,475,30,20,15,0.1,100
0.223571428571429,0.948514851485148,313,1400,479,26,20,15,0.1,150
0.225714285714286,0.956435643564356,316,1400,483,22,20,15,0.1,200
0.424285714285714,0.834146341463415,594,1400,855,170,20,15,0.2,2
0.459285714285714,0.895609756097561,643,1400,918,107,20,15,0.2,5
0.482142857142857,0.930731707317073,675,1400,954,71,20,15,0.2,50
0.492857142857143,0.95968534906588,690,1400,976,41,20,15,0.2,100
0.501428571428571,0.972468043264503,702,1400,989,28,20,15,0.2,150
0.502142857142857,0.973451327433628,703,1400,990,27,20,15,0.2,200
0.600714285714286,0.874720357941834,841,1400,1173,168,20,15,0.5,2
0.654285714285714,0.933631618195377,916,1400,1252,89,20,15,0.5,5
0.672142857142857,0.956651718983557,941,1400,1280,58,20,15,0.5,50
0.657142857142857,0.962623951182304,920,1400,1262,49,20,15,0.5,100
0.655714285714286,0.966283524904215,918,1400,1261,44,20,15,0.5,150
0.657857142857143,0.969348659003831,921,1400,1265,40,20,15,0.5,200
0.653571428571429,0.886554621848739,915,1400,1266,162,20,15,0.8,2
0.711428571428571,0.945378151260504,996,1400,1350,78,20,15,0.8,5
0.710714285714286,0.956859971711457,995,1400,1353,61,20,15,0.8,50
0.689285714285714,0.961510530137981,965,1400,1324,53,20,15,0.8,100
0.689285714285714,0.96504005826657,965,1400,1325,48,20,15,0.8,150
0.69,0.965768390386016,966,1400,1326,47,20,15,0.8,200
0.662142857142857,0.883044982698962,927,1400,1276,169,20,15,1,2
0.719285714285714,0.941176470588235,1007,1400,1360,85,20,15,1,5
0.718571428571429,0.953081232492997,1006,1400,1361,67,20,15,1,50
0.697857142857143,0.961151079136691,977,1400,1336,54,20,15,1,100
0.698571428571429,0.966040462427746,978,1400,1337,47,20,15,1,150
0.699285714285714,0.966763005780347,979,1400,1338,46,20,15,1,200
0.0585714285714286,0.8,82,1400,132,33,20,30,0.05,2
0.0621428571428571,0.842424242424242,87,1400,139,26,20,30,0.05,5
0.0635714285714286,0.872727272727273,89,1400,144,21,20,30,0.05,50
0.0664285714285714,0.909090909090909,93,1400,150,15,20,30,0.05,100
0.0671428571428571,0.921212121212121,94,1400,152,13,20,30,0.05,150
0.0671428571428571,0.921212121212121,94,1400,152,13,20,30,0.05,200
0.194285714285714,0.833663366336634,272,1400,421,84,20,30,0.1,2
0.205714285714286,0.875247524752475,288,1400,442,63,20,30,0.1,5
0.215,0.914851485148515,301,1400,462,43,20,30,0.1,50
0.222857142857143,0.946428571428571,312,1400,477,27,20,30,0.1,100
0.223571428571429,0.954365079365079,313,1400,481,23,20,30,0.1,150
0.225714285714286,0.962301587301587,316,1400,485,19,20,30,0.1,200
0.424285714285714,0.8349609375,594,1400,855,169,20,30,0.2,2
0.459285714285714,0.896484375,643,1400,918,106,20,30,0.2,5
0.482142857142857,0.931640625,675,1400,954,70,20,30,0.2,50
0.492857142857143,0.960629921259842,690,1400,976,40,20,30,0.2,100
0.501428571428571,0.973425196850394,702,1400,989,27,20,30,0.2,150
0.502142857142857,0.974409448818898,703,1400,990,26,20,30,0.2,200
0.600714285714286,0.876681614349776,841,1400,1173,165,20,30,0.5,2
0.654285714285714,0.935724962630792,916,1400,1252,86,20,30,0.5,5
0.672142857142857,0.958801498127341,941,1400,1280,55,20,30,0.5,50
0.657142857142857,0.964831804281346,920,1400,1262,46,20,30,0.5,100
0.655714285714286,0.967766692248657,918,1400,1261,42,20,30,0.5,150
0.657857142857143,0.970836531082118,921,1400,1265,38,20,30,0.5,200
0.653571428571429,0.887798036465638,915,1400,1266,160,20,30,0.8,2
0.711428571428571,0.946704067321178,996,1400,1350,76,20,30,0.8,5
0.710714285714286,0.958215297450425,995,1400,1353,59,20,30,0.8,50
0.689285714285714,0.962909090909091,965,1400,1324,51,20,30,0.8,100
0.689285714285714,0.966447848285923,965,1400,1325,46,20,30,0.8,150
0.69,0.967177242888403,966,1400,1326,45,20,30,0.8,200
0.662142857142857,0.883656509695291,927,1400,1276,168,20,30,1,2
0.719285714285714,0.941828254847645,1007,1400,1360,84,20,30,1,5
0.718571428571429,0.95374912403644,1006,1400,1361,66,20,30,1,50
0.697857142857143,0.961843052555795,977,1400,1336,53,20,30,1,100
0.698571428571429,0.966738973246565,978,1400,1337,46,20,30,1,150
0.699285714285714,0.967462039045553,979,1400,1338,45,20,30,1,200
