"Sensitivity","Precision","TP","Truth","TP_tmp","FP","T_coverage","N_coverage","VAF","BND_threshold"
0.460714285714286,0.887619047619048,645,1400,932,118,20,45,0.2,5
0.497142857142857,0.940952380952381,696,1400,988,62,20,45,0.2,50
0.51,0.965616045845272,714,1400,1011,36,20,45,0.2,150
0.512142857142857,0.969436485195798,717,1400,1015,32,20,45,0.2,200
0.601428571428571,0.871737509321402,842,1400,1169,172,20,45,0.5,2
0.656428571428571,0.935123042505593,919,1400,1254,87,20,45,0.5,5
0.677142857142857,0.958240119313945,948,1400,1285,56,20,45,0.5,50
0.663571428571429,0.967963386727689,929,1400,1269,42,20,45,0.5,150
0.664285714285714,0.969465648854962,930,1400,1270,40,20,45,0.5,200
0.645714285714286,0.882062146892655,904,1400,1249,167,20,45,0.8,2
0.700714285714286,0.940677966101695,981,1400,1332,84,20,45,0.8,5
0.71,0.958777540867093,994,1400,1349,58,20,45,0.8,50
0.69,0.967789165446559,966,1400,1322,44,20,45,0.8,150
0.690714285714286,0.969230769230769,967,1400,1323,42,20,45,0.8,200
0.659285714285714,0.883575883575884,923,1400,1275,168,20,45,1,2
0.715,0.94040194040194,1001,1400,1357,86,20,45,1,5
0.715714285714286,0.955182072829132,1002,1400,1364,64,20,45,1,50
0.694285714285714,0.963898916967509,972,1400,1335,50,20,45,1,150
0.695714285714286,0.966738973246565,974,1400,1337,46,20,45,1,200
0.055,0.86013986013986,77,1400,123,20,20,60,0.05,2
0.0564285714285714,0.895104895104895,79,1400,128,15,20,60,0.05,5
0.0578571428571429,0.923076923076923,81,1400,132,11,20,60,0.05,50
0.0592857142857143,0.937062937062937,83,1400,134,9,20,60,0.05,150
0.0592857142857143,0.937062937062937,83,1400,134,9,20,60,0.05,200
0.208571428571429,0.827205882352941,292,1400,450,94,20,60,0.1,2
0.225,0.884191176470588,315,1400,481,63,20,60,0.1,5
0.237857142857143,0.926470588235294,333,1400,504,40,20,60,0.1,50
0.247142857142857,0.965073529411765,346,1400,525,19,20,60,0.1,150
0.247857142857143,0.966911764705882,347,1400,526,18,20,60,0.1,200
0.426428571428571,0.837142857142857,597,1400,879,171,20,60,0.2,2
0.460714285714286,0.887619047619048,645,1400,932,118,20,60,0.2,5
0.497142857142857,0.940952380952381,696,1400,988,62,20,60,0.2,50
0.51,0.965616045845272,714,1400,1011,36,20,60,0.2,150
0.512142857142857,0.969436485195798,717,1400,1015,32,20,60,0.2,200
0.601428571428571,0.871087928464978,842,1400,1169,173,20,60,0.5,2
0.656428571428571,0.934426229508197,919,1400,1254,88,20,60,0.5,5
0.677142857142857,0.9575260804769,948,1400,1285,57,20,60,0.5,50
0.663571428571429,0.967225609756098,929,1400,1269,43,20,60,0.5,150
0.664285714285714,0.968726163234172,930,1400,1270,41,20,60,0.5,200
0.645714285714286,0.882062146892655,904,1400,1249,167,20,60,0.8,2
0.700714285714286,0.940677966101695,981,1400,1332,84,20,60,0.8,5
0.71,0.958777540867093,994,1400,1349,58,20,60,0.8,50
0.69,0.967789165446559,966,1400,1322,44,20,60,0.8,150
0.690714285714286,0.969230769230769,967,1400,1323,42,20,60,0.8,200
0.659285714285714,0.883575883575884,923,1400,1275,168,20,60,1,2
0.715,0.94040194040194,1001,1400,1357,86,20,60,1,5
0.715714285714286,0.955182072829132,1002,1400,1364,64,20,60,1,50
0.694285714285714,0.963898916967509,972,1400,1335,50,20,60,1,150
0.695714285714286,0.966738973246565,974,1400,1337,46,20,60,1,200
0.055,0.861111111111111,77,1400,124,20,20,75,0.05,2
0.0564285714285714,0.895833333333333,79,1400,129,15,20,75,0.05,5
0.0578571428571429,0.923611111111111,81,1400,133,11,20,75,0.05,50
0.0592857142857143,0.9375,83,1400,135,9,20,75,0.05,150
0.0592857142857143,0.9375,83,1400,135,9,20,75,0.05,200
0.208571428571429,0.827205882352941,292,1400,450,94,20,75,0.1,2
0.225,0.884191176470588,315,1400,481,63,20,75,0.1,5
0.237857142857143,0.926470588235294,333,1400,504,40,20,75,0.1,50
0.247142857142857,0.965073529411765,346,1400,525,19,20,75,0.1,150
0.247857142857143,0.966911764705882,347,1400,526,18,20,75,0.1,200
0.426428571428571,0.837297811607992,597,1400,880,171,20,75,0.2,2
0.460714285714286,0.887725975261656,645,1400,933,118,20,75,0.2,5
0.497142857142857,0.941008563273073,696,1400,989,62,20,75,0.2,50
0.510714285714286,0.965648854961832,715,1400,1012,36,20,75,0.2,150
0.512857142857143,0.969465648854962,718,1400,1016,32,20,75,0.2,200
0.602142857142857,0.87248322147651,843,1400,1170,171,20,75,0.5,2
0.657142857142857,0.935868754660701,920,1400,1255,86,20,75,0.5,5
0.677142857142857,0.958240119313945,948,1400,1285,56,20,75,0.5,50
0.663571428571429,0.967963386727689,929,1400,1269,42,20,75,0.5,150
0.664285714285714,0.969465648854962,930,1400,1270,40,20,75,0.5,200
0.646428571428571,0.882768361581921,905,1400,1250,166,20,75,0.8,2
0.701428571428571,0.94138418079096,982,1400,1333,83,20,75,0.8,5
0.71,0.958777540867093,994,1400,1349,58,20,75,0.8,50
0.69,0.967789165446559,966,1400,1322,44,20,75,0.8,150
0.690714285714286,0.969230769230769,967,1400,1323,42,20,75,0.8,200
0.659285714285714,0.883575883575884,923,1400,1275,168,20,75,1,2
0.715,0.94040194040194,1001,1400,1357,86,20,75,1,5
0.715714285714286,0.955182072829132,1002,1400,1364,64,20,75,1,50
0.694285714285714,0.963898916967509,972,1400,1335,50,20,75,1,150
0.695714285714286,0.966738973246565,974,1400,1337,46,20,75,1,200
0.055,0.861111111111111,77,1400,124,20,20,90,0.05,2
0.0564285714285714,0.895833333333333,79,1400,129,15,20,90,0.05,5
0.0578571428571429,0.923611111111111,81,1400,133,11,20,90,0.05,50
0.0592857142857143,0.9375,83,1400,135,9,20,90,0.05,150
0.0592857142857143,0.9375,83,1400,135,9,20,90,0.05,200
0.208571428571429,0.827205882352941,292,1400,450,94,20,90,0.1,2
0.225,0.884191176470588,315,1400,481,63,20,90,0.1,5
0.237857142857143,0.926470588235294,333,1400,504,40,20,90,0.1,50
0.247142857142857,0.965073529411765,346,1400,525,19,20,90,0.1,150
0.247857142857143,0.966911764705882,347,1400,526,18,20,90,0.1,200
0.426428571428571,0.837297811607992,597,1400,880,171,20,90,0.2,2
0.460714285714286,0.887725975261656,645,1400,933,118,20,90,0.2,5
0.497142857142857,0.941008563273073,696,1400,989,62,20,90,0.2,50
0.510714285714286,0.965648854961832,715,1400,1012,36,20,90,0.2,150
0.512857142857143,0.969465648854962,718,1400,1016,32,20,90,0.2,200
0.602142857142857,0.87248322147651,843,1400,1170,171,20,90,0.5,2
0.657142857142857,0.935868754660701,920,1400,1255,86,20,90,0.5,5
0.677142857142857,0.958240119313945,948,1400,1285,56,20,90,0.5,50
0.663571428571429,0.967963386727689,929,1400,1269,42,20,90,0.5,150
0.664285714285714,0.969465648854962,930,1400,1270,40,20,90,0.5,200
0.646428571428571,0.882768361581921,905,1400,1250,166,20,90,0.8,2
0.701428571428571,0.94138418079096,982,1400,1333,83,20,90,0.8,5
0.71,0.958777540867093,994,1400,1349,58,20,90,0.8,50
0.69,0.967789165446559,966,1400,1322,44,20,90,0.8,150
0.690714285714286,0.969230769230769,967,1400,1323,42,20,90,0.8,200
0.659285714285714,0.883575883575884,923,1400,1275,168,20,90,1,2
0.715,0.94040194040194,1001,1400,1357,86,20,90,1,5
0.715714285714286,0.955182072829132,1002,1400,1364,64,20,90,1,50
0.694285714285714,0.963898916967509,972,1400,1335,50,20,90,1,150
0.695714285714286,0.966738973246565,974,1400,1337,46,20,90,1,200
0.122857142857143,0.853293413173653,172,1400,285,49,30,15,0.05,2
0.128571428571429,0.901197604790419,180,1400,301,33,30,15,0.05,5
0.133571428571429,0.934131736526946,187,1400,312,22,30,15,0.05,50
0.136428571428571,0.955089820359281,191,1400,319,15,30,15,0.05,150
0.136428571428571,0.955089820359281,191,1400,319,15,30,15,0.05,200
0.307142857142857,0.806372549019608,430,1400,658,158,30,15,0.1,2
0.330714285714286,0.860294117647059,463,1400,702,114,30,15,0.1,5
0.360714285714286,0.919117647058823,505,1400,750,66,30,15,0.1,50
0.384285714285714,0.970479704797048,538,1400,789,24,30,15,0.1,150
0.385,0.972939729397294,539,1400,791,22,30,15,0.1,200
0.525714285714286,0.856907894736842,736,1400,1042,174,30,15,0.2,2
0.572142857142857,0.916118421052632,801,1400,1114,102,30,15,0.2,5
0.593571428571429,0.942434210526316,831,1400,1146,70,30,15,0.2,50
0.601428571428571,0.96586178184846,842,1400,1160,41,30,15,0.2,150
0.602857142857143,0.967527060782681,844,1400,1162,39,30,15,0.2,200
0.64,0.879886282871358,896,1400,1238,169,30,15,0.5,2
0.695714285714286,0.939587775408671,974,1400,1322,85,30,15,0.5,5
0.7,0.948608137044968,980,1400,1329,72,30,15,0.5,50
0.685714285714286,0.963289280469897,960,1400,1312,50,30,15,0.5,150
0.687857142857143,0.966201322556943,963,1400,1315,46,30,15,0.5,200
0.67,0.880871341048332,938,1400,1294,175,30,15,0.8,2
0.729285714285714,0.939414567733152,1021,1400,1380,89,30,15,0.8,5
0.725,0.950276243093923,1015,1400,1376,72,30,15,0.8,50
0.702857142857143,0.959401709401709,984,1400,1347,57,30,15,0.8,150
0.705714285714286,0.962250712250712,988,1400,1351,53,30,15,0.8,200
0.667857142857143,0.873477672530447,935,1400,1291,187,30,15,1,2
0.734285714285714,0.938430311231394,1028,1400,1387,91,30,15,1,5
0.726428571428571,0.947730398899587,1017,1400,1378,76,30,15,1,50
0.705714285714286,0.957446808510638,988,1400,1350,60,30,15,1,150
0.707142857142857,0.960227272727273,990,1400,1352,56,30,15,1,200
0.122857142857143,0.861027190332326,172,1400,285,46,30,30,0.05,2
0.128571428571429,0.909365558912387,180,1400,301,30,30,30,0.05,5
0.133571428571429,0.942598187311178,187,1400,312,19,30,30,0.05,50
0.136428571428571,0.963746223564955,191,1400,319,12,30,30,0.05,150
0.136428571428571,0.963746223564955,191,1400,319,12,30,30,0.05,200
